Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Source code,Lines of Executable code
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAdvancedRefactoringTools,"WrapRange(string, int, int, string, string?, string, string?, bool) : Task<ToolResult<object>>",41,10,,25,65,37
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAdvancedRefactoringTools,"MoveType(string, string, string, bool) : Task<ToolResult<object>>",49,5,,27,67,21
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools, ,40,143,1,97,1651,449
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_antiPatternEngine : AntiPatternEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_asyncSafetyEngine : AsyncSafetyEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_asyncOptimizationEngine : AsyncOptimizationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_asyncBatchEngine : AsyncBatchEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_workspaceManager : PersistentWorkspaceManager,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_logger : ILogger<SentinelAsyncifyTools>,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,_jsonOptions : JsonSerializerOptions,87,0,,1,3,1
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"SentinelAsyncifyTools(AntiPatternEngine, AsyncSafetyEngine, AsyncOptimizationEngine, AsyncBatchEngine, PersistentWorkspaceManager, ILogger<SentinelAsyncifyTools>)",69,1,,6,15,6
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"ScanMigrationCandidates(string?, string?, string?, bool, Nullable<int>, Nullable<int>, int, int) : Task<ToolResult<object>>",28,20,,49,264,89
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"GetAsyncMigrationProgress(string?, CancellationToken) : Task<ToolResult<AsyncMigrationProgressReport>>",58,2,,15,41,11
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"PropagateCancellationToken(BatchTargetInput, CancellationToken) : Task<BatchResultSummary>",45,6,,31,94,26
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"ConvertToAsyncBridge(BatchTargetInput, bool, CancellationToken) : Task<BatchResultSummary>",37,13,,28,152,51
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"AddCancellationToken(BatchTargetInput, CancellationToken) : Task<BatchResultSummary>",36,17,,26,141,51
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"RunUplift(RunUpliftInput, CancellationToken) : Task<BatchResultSummary>",44,6,,34,115,29
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"FlagMigrationCandidates(FlagCandidatesInput, CancellationToken) : Task<BatchResultSummary>",32,24,,38,202,64
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"Asyncify(AsyncifyInput, CancellationToken) : Task<BatchResultSummary>",22,46,,54,393,106
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,"AsyncMigrate(string, AsyncMigrateInput, CancellationToken) : Task<ToolResult<BatchResultSummary>>",53,6,,23,124,11
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,AsyncMigrateOptions() : ToolOptionsResult,80,1,,2,56,1
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelAsyncifyTools,ScanMigrationCandidatesOptions() : ToolOptionsResult,85,1,,2,28,1
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools, ,27,159,1,67,1272,387
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_refactoringEngine : RefactoringEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_logicOptimizationEngine : LogicOptimizationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_asyncOptimizationEngine : AsyncOptimizationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_syntaxUpgradeEngine : SyntaxUpgradeEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_codeStyleEngine : CodeStyleEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_advancedLogicEngine : AdvancedLogicEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_modernizationEngine : ModernizationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_codeGenerationEngine : CodeGenerationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_ideStyleEngine : IDEStyleEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_codeHealingEngine : CodeHealingEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_advancedRefactoringEngine : AdvancedRefactoringEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_augmentEngine : MsToolAugmentEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_documentationEngine : DocumentationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_projectStructureEngine : ProjectStructureEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_threadSafetyEngine : ThreadSafetyEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_granularRefactoringEngine : GranularRefactoringEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_outParamRefactoringEngine : OutParamRefactoringEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_standardRefactoringEngine : StandardRefactoringEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_codeFlowEngine : CodeFlowEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_advancedStructuralEngine : AdvancedStructuralEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_modernLoggingEngine : ModernLoggingEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_immutabilityEngine : ImmutabilityEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_apiIntegrationEngine : ApiIntegrationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_architecturalEngine : ArchitecturalEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_analysisEngine : AnalysisEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_testingEngine : TestingEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_pathDrivenTestEngine : PathDrivenTestEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_workspaceManager : PersistentWorkspaceManager,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,_logger : ILogger<SentinelCodemodTools>,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,"SentinelCodemodTools(RefactoringEngine, LogicOptimizationEngine, AsyncOptimizationEngine, SyntaxUpgradeEngine, CodeStyleEngine, AdvancedLogicEngine, ModernizationEngine, CodeGenerationEngine, IDEStyleEngine, CodeHealingEngine, AdvancedRefactoringEngine, MsToolAugmentEngine, DocumentationEngine, ProjectStructureEngine, ThreadSafetyEngine, GranularRefactoringEngine, OutParamRefactoringEngine, StandardRefactoringEngine, CodeFlowEngine, AdvancedStructuralEngine, ModernLoggingEngine, ImmutabilityEngine, ApiIntegrationEngine, ArchitecturalEngine, AnalysisEngine, TestingEngine, PathDrivenTestEngine, PersistentWorkspaceManager, ILogger<SentinelCodemodTools>)",48,1,,29,61,29
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,"ApplyFileCodemod(string, string, bool, bool) : Task<ToolResult<object>>",22,49,,37,276,102
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,"ApplyMethodCodemod(string, string, string, string?, string?, string?, string?, string) : Task<ToolResult<object>>",25,40,,32,341,87
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,"ApplyClassCodemod(string, string, string, string?, string?, string?, string?, string?) : Task<ToolResult<object>>",28,31,,31,326,77
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelCodemodTools,"Generate(string, string?, string?, string?, string?, string, string?, string, Nullable<int>) : Task<ToolResult<object>>",26,38,,38,224,90
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode, ,57,103,1,66,743,235
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,PrettyJson : JsonSerializerOptions,87,0,,1,1,1
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,CompactJson : JsonSerializerOptions,87,0,,1,1,1
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"ToolTypeToMode : Dictionary<string, string>",78,0,,3,9,1
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,SnakeRegex1() : Regex,93,1,,2,4,2
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,SnakeRegex2() : Regex,93,1,,2,2,2
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,ToSnakeCase(string) : string,77,1,,1,6,3
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,FriendlyType(Type) : string,70,2,,6,11,5
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,DiscoverTools(HashSet<string>) : IReadOnlyList<SentinelConsoleMode.ToolEntry>,60,4,,19,27,9
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"ListTools(HashSet<string>, string?) : void",59,3,,18,35,10
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,_msgId : int,100,0,,0,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"NewRequest(string, object?) : string",69,2,,4,16,5
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"NewNotification(string, object?) : string",68,2,,3,14,5
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"ReadResponseAsync(StreamReader, int, CancellationToken) : Task<JsonNode?>",59,7,,9,37,13
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"RunReplAsync(Stream, Stream, HashSet<string>, CancellationTokenSource) : Task",36,14,,35,158,56
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"ListToolsViaReplAsync(StreamWriter, StreamReader, string?, CancellationToken) : Task",50,15,,25,44,17
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"CallToolAsync(StreamWriter, StreamReader, string, JsonNode?, CancellationToken) : Task",47,13,,19,74,25
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"DescribeTool(Dictionary<string, SentinelConsoleMode.ToolEntry>, string) : void",56,7,,12,31,14
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"WriteStartupDump(IServiceProvider, string, string) : void",53,3,,21,69,15
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,"WriteMethodInventory(string, string) : void",45,11,,23,79,28
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,FindSolutionRoot(string) : string?,69,3,,1,14,6
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,BuildMethodSignature(MethodInfo) : string,69,2,,9,8,5
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,BuildParamString(ParameterInfo) : string,66,6,,2,18,6
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,ExtractInnerReturnType(Type) : string,70,5,,1,15,5
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode,EscapeCsvField(string) : string,93,1,,0,1,1
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry, ,100,1,1,2,3,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,"ToolEntry(string, string?, string, MethodInfo, Type)",100,1,,2,3,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,Name : string,100,0,,0,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,Description : string?,100,0,,0,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,Module : string,100,0,,0,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,Method : MethodInfo,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelConsoleMode.ToolEntry,ToolType : Type,100,0,,1,1,0
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools, ,62,8,1,20,134,47
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,_codeGenerationEngine : CodeGenerationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,_apiAutomationEngine : ApiAutomationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,_workspaceManager : PersistentWorkspaceManager,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,_logger : ILogger<SentinelGenerationTools>,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,"SentinelGenerationTools(CodeGenerationEngine, ApiAutomationEngine, PersistentWorkspaceManager, ILogger<SentinelGenerationTools>)",75,1,,4,15,4
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,"GenerateClassesFromJson(string, string, string) : object",67,1,,12,18,7
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,"GenerateHttpClient(string, string) : Task<string>",60,2,,17,27,11
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,GenerateDefaultConfigJson(string) : Task<string>,62,2,,14,24,10
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelGenerationTools,"InterpolateStringSafe(string, string, string?, string?) : Task<string>",57,2,,16,35,13
Type,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools, ,54,14,1,55,348,107
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_impactAnalyzer : ImpactAnalyzer,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_semanticSearchEngine : SemanticSearchEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_metricsEngine : MetricsEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_inventoryEngine : InventoryEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_analysisEngine : AnalysisEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_dependencyEngine : DependencyEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_projectStructureEngine : ProjectStructureEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_asyncSafetyEngine : AsyncSafetyEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_healthOrchestrationEngine : HealthOrchestrationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_symbolNavigationEngine : SymbolNavigationEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_dependencyInjectionEngine : DependencyInjectionEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_discoveryEngine : DiscoveryEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_projectConsistencyEngine : ProjectConsistencyEngine,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_workspaceManager : PersistentWorkspaceManager,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,_logger : ILogger<SentinelIntelligenceTools>,100,0,,1,1,0
Member,RoslynSentinel.Server.Advanced (Debug),RoslynSentinel.Server.Advanced,SentinelIntelligenceTools,"SentinelIntelligenceTools(ImpactAnalyzer, SemanticSearchEngine, MetricsEngine, InventoryEngine, DeadCodeEngine, AnalysisEngine, DocumentationEngine, DependencyEngine, ProjectStructureEngine, AsyncSafetyEngine, HealthOrchestrationEngine, ArchitecturalEngine, SymbolNavigationEngine, DependencyInjectionEngine, DiscoveryEngine, ProjectConsistencyEngine, PersistentWorkspaceManager, SentinelConfiguration, ILogger<SentinelIntelligenceTools>)",57,1,,19,40,15
